Date,DayOfWeek,PdDistrict,new_cat_domestic,new_cat_drug,new_cat_kidnap,new_cat_others,new_cat_public,new_cat_sex,new_cat_suicide,new_cat_theft,sum_crime_district
08/16/2016,Tuesday,TENDERLOIN,0,3,0,5,6,1,0,6,21
08/16/2017,Wednesday,BAYVIEW,0,0,0,2,12,0,0,15,29
08/16/2017,Wednesday,CENTRAL,0,1,0,4,6,0,0,16,27
08/16/2017,Wednesday,INGLESIDE,0,1,0,8,10,0,0,13,32
08/16/2017,Wednesday,MISSION,0,2,0,7,19,0,0,22,50
08/16/2017,Wednesday,NORTHERN,0,1,0,5,9,1,0,18,34
08/16/2017,Wednesday,PARK,1,0,0,1,5,0,0,10,17
08/16/2017,Wednesday,RICHMOND,0,0,0,1,4,0,0,16,21
08/16/2017,Wednesday,SOUTHERN,1,0,0,10,12,1,0,28,52
08/16/2017,Wednesday,TARAVAL,1,0,0,6,5,1,0,9,22
08/16/2017,Wednesday,TENDERLOIN,0,1,0,4,6,0,0,3,14
08/17/2012,Friday,BAYVIEW,2,1,0,8,6,0,0,9,26
08/17/2012,Friday,CENTRAL,0,0,0,3,8,0,0,17,28
08/17/2012,Friday,INGLESIDE,0,0,0,10,5,0,0,8,23
08/17/2012,Friday,MISSION,0,1,0,5,16,1,0,16,39
08/17/2012,Friday,NORTHERN,0,1,0,3,11,0,0,24,39
08/17/2012,Friday,PARK,1,0,0,2,4,0,0,12,19
08/17/2012,Friday,RICHMOND,0,0,0,1,1,0,0,8,10
08/17/2012,Friday,SOUTHERN,2,1,0,11,22,0,0,59,95
08/17/2012,Friday,TARAVAL,1,0,0,2,5,0,0,17,25
08/17/2012,Friday,TENDERLOIN,0,2,0,3,13,1,0,7,26
08/17/2013,Saturday,BAYVIEW,1,1,0,5,18,0,0,9,34
08/17/2013,Saturday,CENTRAL,0,2,0,9,7,0,0,20,38
08/17/2013,Saturday,INGLESIDE,0,1,1,3,6,0,0,12,23
08/17/2013,Saturday,MISSION,1,3,1,7,15,0,0,21,48
08/17/2013,Saturday,NORTHERN,0,1,0,2,15,0,0,30,48
08/17/2013,Saturday,PARK,2,0,0,4,7,0,0,9,22
08/17/2013,Saturday,RICHMOND,0,1,0,1,3,0,0,13,18
08/17/2013,Saturday,SOUTHERN,0,3,0,16,18,0,0,59,96
08/17/2013,Saturday,TARAVAL,0,0,0,2,8,0,0,9,19
08/17/2013,Saturday,TENDERLOIN,1,1,0,2,9,0,0,11,24
08/17/2014,Sunday,BAYVIEW,0,0,0,11,11,0,0,8,30
08/17/2014,Sunday,CENTRAL,0,0,0,7,11,1,0,32,51
08/17/2014,Sunday,INGLESIDE,3,0,0,6,8,1,0,6,24
08/17/2014,Sunday,MISSION,1,1,0,9,11,0,0,26,48
08/17/2014,Sunday,NORTHERN,0,3,0,9,11,0,0,31,54
08/17/2014,Sunday,PARK,1,0,0,1,4,0,0,11,17
08/17/2014,Sunday,RICHMOND,0,1,0,2,3,0,0,9,15
08/17/2014,Sunday,SOUTHERN,2,1,0,5,19,0,0,37,64
08/17/2014,Sunday,TARAVAL,1,0,0,1,6,0,0,6,14
08/17/2014,Sunday,TENDERLOIN,0,3,0,2,7,0,0,10,22
08/17/2015,Monday,BAYVIEW,3,1,2,3,10,0,0,10,29
08/17/2015,Monday,CENTRAL,1,1,0,4,17,0,0,36,59
08/17/2015,Monday,INGLESIDE,1,0,0,6,6,0,0,14,27
08/17/2015,Monday,MISSION,0,0,0,3,8,2,0,11,24
08/17/2015,Monday,NORTHERN,3,0,0,5,16,1,0,32,57
08/17/2015,Monday,PARK,0,0,0,4,10,0,0,8,22
08/17/2015,Monday,RICHMOND,0,0,0,1,4,0,0,9,14
08/17/2015,Monday,SOUTHERN,2,2,0,15,16,0,0,38,73
08/17/2015,Monday,TARAVAL,1,0,0,6,11,0,0,7,25
08/17/2015,Monday,TENDERLOIN,0,4,0,3,15,0,0,8,30
08/17/2016,Wednesday,BAYVIEW,0,1,0,2,10,0,0,15,28
08/17/2016,Wednesday,CENTRAL,0,1,0,3,8,0,1,23,36
08/17/2016,Wednesday,INGLESIDE,1,0,0,5,6,0,1,9,22
08/17/2016,Wednesday,MISSION,0,1,0,6,12,1,0,16,36
08/17/2016,Wednesday,NORTHERN,0,1,0,6,12,0,0,21,40
08/17/2016,Wednesday,PARK,0,0,0,6,6,0,0,8,20
08/17/2016,Wednesday,RICHMOND,0,0,0,3,2,1,0,12,18
08/17/2016,Wednesday,SOUTHERN,1,0,0,12,22,0,0,36,71
08/17/2016,Wednesday,TARAVAL,2,1,0,2,4,0,0,7,16
08/17/2016,Wednesday,TENDERLOIN,0,3,0,1,13,0,0,7,24
08/17/2017,Thursday,BAYVIEW,0,2,0,7,14,1,0,17,41
08/17/2017,Thursday,CENTRAL,0,0,0,1,10,0,0,34,45
08/17/2017,Thursday,INGLESIDE,0,0,0,2,8,0,0,9,19
08/17/2017,Thursday,MISSION,3,0,0,11,14,2,0,21,51
08/17/2017,Thursday,NORTHERN,1,1,0,7,11,0,0,27,47
08/17/2017,Thursday,PARK,2,0,0,0,2,0,0,11,15
08/17/2017,Thursday,RICHMOND,2,0,0,4,3,0,0,12,21
08/17/2017,Thursday,SOUTHERN,0,2,0,9,25,0,0,29,65
08/17/2017,Thursday,TARAVAL,2,0,1,4,10,0,0,10,27
08/17/2017,Thursday,TENDERLOIN,1,4,1,3,8,0,0,4,21
08/18/2012,Saturday,BAYVIEW,1,1,0,10,7,0,0,6,25
08/18/2012,Saturday,CENTRAL,1,0,0,5,8,0,0,18,32
08/18/2012,Saturday,INGLESIDE,0,0,0,5,8,0,0,13,26
08/18/2012,Saturday,MISSION,0,3,0,5,15,2,0,12,37
08/18/2012,Saturday,NORTHERN,0,3,0,3,5,0,0,23,34
08/18/2012,Saturday,PARK,0,1,0,5,14,0,0,7,27
08/18/2012,Saturday,RICHMOND,1,0,0,2,8,0,0,6,17
08/18/2012,Saturday,SOUTHERN,0,0,1,2,9,1,0,39,52
08/18/2012,Saturday,TARAVAL,1,0,0,4,5,0,0,9,19
08/18/2012,Saturday,TENDERLOIN,0,4,0,3,6,0,0,8,21
08/18/2013,Sunday,BAYVIEW,0,1,0,9,11,0,0,6,27
08/18/2013,Sunday,CENTRAL,0,0,0,5,9,0,0,25,39
08/18/2013,Sunday,INGLESIDE,1,0,0,6,13,1,0,14,35
08/18/2013,Sunday,MISSION,0,1,0,9,14,1,0,12,37
08/18/2013,Sunday,NORTHERN,0,1,0,7,5,0,0,31,44
08/18/2013,Sunday,PARK,0,1,0,1,8,0,0,11,21
08/18/2013,Sunday,RICHMOND,1,0,1,2,6,0,0,9,19
08/18/2013,Sunday,SOUTHERN,2,2,0,14,29,1,0,40,88
08/18/2013,Sunday,TARAVAL,1,0,0,3,6,0,0,15,25
08/18/2013,Sunday,TENDERLOIN,0,2,0,3,4,1,0,10,20
08/18/2014,Monday,BAYVIEW,0,0,0,11,7,0,0,19,37
08/18/2014,Monday,CENTRAL,1,0,0,4,8,0,0,31,44
08/18/2014,Monday,INGLESIDE,1,1,0,4,6,0,0,23,35
08/18/2014,Monday,MISSION,1,6,0,9,13,0,0,13,42
08/18/2014,Monday,NORTHERN,1,0,0,5,11,0,0,35,52
08/18/2014,Monday,PARK,2,1,0,2,3,0,0,9,17
08/18/2014,Monday,RICHMOND,0,0,1,2,3,0,0,8,14
08/18/2014,Monday,SOUTHERN,0,2,1,17,27,1,0,40,88
08/18/2014,Monday,TARAVAL,2,2,0,8,6,0,0,9,27
08/18/2014,Monday,TENDERLOIN,0,0,0,11,8,0,0,3,22
08/18/2015,Tuesday,BAYVIEW,0,1,0,7,16,1,0,16,41
08/18/2015,Tuesday,CENTRAL,1,1,0,4,11,0,0,27,44
08/18/2015,Tuesday,INGLESIDE,0,0,0,8,4,0,0,11,23
08/18/2015,Tuesday,MISSION,1,0,0,6,11,0,1,15,34
08/18/2015,Tuesday,NORTHERN,2,2,0,6,4,0,0,25,39
08/18/2015,Tuesday,PARK,1,1,0,3,4,0,0,16,25
08/18/2015,Tuesday,RICHMOND,1,0,0,4,2,0,0,12,19
08/18/2015,Tuesday,SOUTHERN,0,0,0,12,19,1,0,48,80
08/18/2015,Tuesday,TARAVAL,0,1,0,9,11,0,0,12,33
08/18/2015,Tuesday,TENDERLOIN,0,1,0,6,14,0,0,7,28
08/18/2016,Thursday,BAYVIEW,2,0,0,3,7,1,0,15,28
08/18/2016,Thursday,CENTRAL,0,0,0,4,13,0,0,25,42
08/18/2016,Thursday,INGLESIDE,1,1,0,4,6,0,0,9,21
08/18/2016,Thursday,MISSION,4,0,0,7,7,1,0,17,36
08/18/2016,Thursday,NORTHERN,1,1,0,9,12,0,0,31,54
08/18/2016,Thursday,PARK,0,0,0,2,3,0,0,12,17
08/18/2016,Thursday,RICHMOND,0,0,0,3,6,0,0,8,17
08/18/2016,Thursday,SOUTHERN,1,1,1,8,21,2,0,43,77
08/18/2016,Thursday,TARAVAL,1,0,0,6,9,0,0,14,30
08/18/2016,Thursday,TENDERLOIN,2,2,0,3,7,0,0,12,26
08/18/2017,Friday,BAYVIEW,2,0,0,3,7,0,0,6,18
08/18/2017,Friday,CENTRAL,1,0,0,4,18,2,0,34,59
08/18/2017,Friday,INGLESIDE,0,0,0,7,7,0,0,6,20
08/18/2017,Friday,MISSION,1,0,0,4,27,1,0,25,58
08/18/2017,Friday,NORTHERN,2,1,0,7,9,0,0,29,48
08/18/2017,Friday,PARK,1,0,0,2,3,0,0,12,18
08/18/2017,Friday,RICHMOND,0,0,0,1,4,0,0,15,20
08/18/2017,Friday,SOUTHERN,2,2,0,8,21,0,0,29,62
08/18/2017,Friday,TARAVAL,6,0,0,3,3,0,0,10,22
08/18/2017,Friday,TENDERLOIN,0,1,0,4,7,0,0,9,21
08/19/2012,Sunday,BAYVIEW,0,0,0,15,10,0,0,11,36
08/19/2012,Sunday,CENTRAL,0,0,0,2,15,0,0,16,33
08/19/2012,Sunday,INGLESIDE,0,0,0,6,8,0,0,12,26
08/19/2012,Sunday,MISSION,1,1,1,10,17,1,0,18,49
08/19/2012,Sunday,NORTHERN,0,0,0,8,7,0,0,26,41
08/19/2012,Sunday,PARK,0,1,0,2,4,0,0,6,13
08/19/2012,Sunday,RICHMOND,0,0,0,0,3,0,0,5,8
08/19/2012,Sunday,SOUTHERN,2,0,0,3,13,0,0,36,54
08/19/2012,Sunday,TARAVAL,0,1,0,5,6,0,0,11,23
08/19/2012,Sunday,TENDERLOIN,1,1,0,3,2,0,0,12,19
08/19/2013,Monday,BAYVIEW,1,0,0,7,6,0,0,9,23
08/19/2013,Monday,CENTRAL,0,0,0,5,12,0,0,25,42
08/19/2013,Monday,INGLESIDE,0,0,0,7,7,1,0,17,32
08/19/2013,Monday,MISSION,1,1,1,11,18,0,0,27,59
08/19/2013,Monday,NORTHERN,2,3,0,8,14,0,0,29,56
08/19/2013,Monday,PARK,0,1,0,3,8,0,0,8,20
08/19/2013,Monday,RICHMOND,0,0,0,2,1,0,0,12,15
08/19/2013,Monday,SOUTHERN,1,4,0,13,24,0,0,42,84
08/19/2013,Monday,TARAVAL,2,0,0,8,3,0,0,15,28
08/19/2013,Monday,TENDERLOIN,1,1,0,5,12,0,0,10,29
08/19/2014,Tuesday,BAYVIEW,0,1,0,10,13,0,0,12,36
08/19/2014,Tuesday,CENTRAL,1,0,0,3,9,1,0,20,34
08/19/2014,Tuesday,INGLESIDE,0,0,0,6,8,0,0,10,24
08/19/2014,Tuesday,MISSION,1,3,0,9,9,0,0,16,38
08/19/2014,Tuesday,NORTHERN,0,2,0,5,10,1,0,19,37
08/19/2014,Tuesday,PARK,0,0,0,4,5,2,0,10,21
08/19/2014,Tuesday,RICHMOND,1,0,0,5,3,0,0,6,15
08/19/2014,Tuesday,SOUTHERN,0,0,0,9,17,0,0,29,55
08/19/2014,Tuesday,TARAVAL,1,0,0,4,2,0,0,7,14
08/19/2014,Tuesday,TENDERLOIN,0,2,0,0,8,0,0,8,18
08/19/2015,Wednesday,BAYVIEW,0,0,0,7,9,0,0,12,28
08/19/2015,Wednesday,CENTRAL,0,0,0,5,9,0,0,25,39
08/19/2015,Wednesday,INGLESIDE,1,1,0,10,10,1,0,10,33
08/19/2015,Wednesday,MISSION,1,0,0,17,17,0,0,4,39
08/19/2015,Wednesday,NORTHERN,0,0,0,5,10,0,0,27,42
08/19/2015,Wednesday,PARK,2,0,0,3,10,0,0,15,30
08/19/2015,Wednesday,RICHMOND,0,0,0,2,1,0,0,15,18
08/19/2015,Wednesday,SOUTHERN,0,0,0,8,23,0,0,42,73
08/19/2015,Wednesday,TARAVAL,1,0,0,6,6,0,0,8,21
08/19/2015,Wednesday,TENDERLOIN,1,3,0,10,5,0,0,11,30
08/19/2016,Friday,BAYVIEW,1,1,0,5,12,1,0,18,38
08/19/2016,Friday,CENTRAL,0,0,0,8,7,0,0,24,39
08/19/2016,Friday,INGLESIDE,0,1,0,7,10,0,0,9,27
08/19/2016,Friday,MISSION,0,1,0,7,14,0,0,23,45
08/19/2016,Friday,NORTHERN,3,1,1,4,9,0,0,19,37
08/19/2016,Friday,PARK,1,0,0,1,3,0,0,8,13
08/19/2016,Friday,RICHMOND,1,0,0,3,4,1,0,5,14
08/19/2016,Friday,SOUTHERN,0,1,0,8,18,1,0,30,58
08/19/2016,Friday,TARAVAL,1,0,0,9,6,1,0,15,32
08/19/2016,Friday,TENDERLOIN,0,2,0,3,4,0,0,4,13
08/19/2017,Saturday,BAYVIEW,0,0,0,0,12,0,0,8,20
08/19/2017,Saturday,CENTRAL,0,0,0,6,15,0,0,31,52
08/19/2017,Saturday,INGLESIDE,2,0,0,7,11,0,0,6,26
08/19/2017,Saturday,MISSION,1,0,0,3,17,0,0,22,43
08/19/2017,Saturday,NORTHERN,0,0,0,3,15,0,0,22,40
08/19/2017,Saturday,PARK,1,0,0,3,0,0,0,6,10
08/19/2017,Saturday,RICHMOND,0,0,0,1,8,1,0,14,24
08/19/2017,Saturday,SOUTHERN,0,2,0,11,27,0,0,49,89
08/19/2017,Saturday,TARAVAL,7,0,0,4,5,0,0,12,28
08/19/2017,Saturday,TENDERLOIN,1,1,0,1,9,0,0,6,18
08/20/2012,Monday,BAYVIEW,0,0,0,8,8,0,0,11,27
08/20/2012,Monday,CENTRAL,0,1,1,4,12,2,0,15,35
08/20/2012,Monday,INGLESIDE,0,1,0,8,8,0,0,11,28
08/20/2012,Monday,MISSION,2,5,0,8,31,0,0,22,68
08/20/2012,Monday,NORTHERN,0,1,0,4,9,0,0,19,33
08/20/2012,Monday,PARK,0,0,0,1,5,2,0,10,18
08/20/2012,Monday,RICHMOND,0,1,0,3,5,0,0,9,18
08/20/2012,Monday,SOUTHERN,2,2,0,12,16,0,0,27,59
08/20/2012,Monday,TARAVAL,1,0,1,3,10,0,0,16,31
08/20/2012,Monday,TENDERLOIN,0,4,0,4,13,0,0,5,26
08/20/2013,Tuesday,BAYVIEW,4,1,0,9,13,0,0,13,40
08/20/2013,Tuesday,CENTRAL,1,0,0,3,8,1,0,22,35
08/20/2013,Tuesday,INGLESIDE,1,0,1,11,10,0,0,19,42
08/20/2013,Tuesday,MISSION,0,1,0,21,16,4,0,25,67
08/20/2013,Tuesday,NORTHERN,0,1,0,1,8,1,0,17,28
08/20/2013,Tuesday,PARK,0,1,1,2,6,0,0,3,13
08/20/2013,Tuesday,RICHMOND,1,0,0,1,3,0,0,8,13
08/20/2013,Tuesday,SOUTHERN,1,3,0,9,14,0,0,36,63
08/20/2013,Tuesday,TARAVAL,0,0,0,4,7,0,0,21,32
08/20/2013,Tuesday,TENDERLOIN,1,1,0,5,9,0,0,10,26
08/20/2014,Wednesday,BAYVIEW,2,0,0,7,8,0,0,15,32
08/20/2014,Wednesday,CENTRAL,2,1,0,4,14,0,0,24,45
08/20/2014,Wednesday,INGLESIDE,0,0,1,10,9,1,0,13,34
08/20/2014,Wednesday,MISSION,5,1,0,10,19,2,0,16,53
08/20/2014,Wednesday,NORTHERN,1,0,0,11,9,0,0,24,45
08/20/2014,Wednesday,PARK,0,0,0,6,4,0,0,14,24
08/20/2014,Wednesday,RICHMOND,0,0,0,2,3,0,0,10,15
08/20/2014,Wednesday,SOUTHERN,1,1,0,17,18,0,0,41,78
08/20/2014,Wednesday,TARAVAL,0,0,0,5,5,1,0,13,24
08/20/2014,Wednesday,TENDERLOIN,0,3,0,4,5,1,0,10,23
08/20/2015,Thursday,BAYVIEW,1,1,0,6,9,1,0,13,31
08/20/2015,Thursday,CENTRAL,1,0,0,4,8,0,0,41,54
08/20/2015,Thursday,INGLESIDE,1,0,2,6,6,0,0,14,29
08/20/2015,Thursday,MISSION,2,0,0,4,14,0,0,14,34
08/20/2015,Thursday,NORTHERN,1,1,0,5,8,0,0,28,43
08/20/2015,Thursday,PARK,0,0,0,4,6,0,0,12,22
08/20/2015,Thursday,RICHMOND,1,0,0,3,0,0,0,12,16
08/20/2015,Thursday,SOUTHERN,4,1,0,15,26,0,0,35,81
08/20/2015,Thursday,TARAVAL,0,0,1,6,8,0,0,12,27
08/20/2015,Thursday,TENDERLOIN,0,2,0,5,5,1,0,8,21
08/20/2016,Saturday,BAYVIEW,0,1,1,5,5,0,0,11,23
08/20/2016,Saturday,CENTRAL,1,0,0,6,12,0,0,19,38
08/20/2016,Saturday,INGLESIDE,0,0,0,2,9,0,0,7,18
08/20/2016,Saturday,MISSION,0,0,0,12,15,1,0,16,44
08/20/2016,Saturday,NORTHERN,0,1,0,6,14,0,0,20,41
08/20/2016,Saturday,PARK,2,0,0,3,5,0,0,6,16
08/20/2016,Saturday,RICHMOND,0,0,0,3,2,0,0,5,10
08/20/2016,Saturday,SOUTHERN,2,1,0,6,12,0,0,49,70
08/20/2016,Saturday,TARAVAL,0,0,1,4,5,0,0,7,17
08/20/2016,Saturday,TENDERLOIN,0,1,0,0,8,1,0,12,22
08/20/2017,Sunday,BAYVIEW,0,0,0,5,15,0,0,10,30
08/20/2017,Sunday,CENTRAL,0,0,0,5,12,1,0,39,57
08/20/2017,Sunday,INGLESIDE,0,1,0,10,13,0,0,9,33
08/20/2017,Sunday,MISSION,1,1,0,9,12,0,0,26,49
08/20/2017,Sunday,NORTHERN,2,0,0,5,11,1,0,39,58
08/20/2017,Sunday,PARK,0,0,0,1,4,0,0,8,13
08/20/2017,Sunday,RICHMOND,0,0,0,2,6,1,0,20,29
08/20/2017,Sunday,SOUTHERN,0,2,0,7,18,1,0,33,61
08/20/2017,Sunday,TARAVAL,2,0,0,6,4,0,0,8,20
08/20/2017,Sunday,TENDERLOIN,1,0,0,1,6,0,0,4,12
08/21/2012,Tuesday,BAYVIEW,0,2,0,12,13,0,0,9,36
08/21/2012,Tuesday,CENTRAL,2,0,0,6,8,1,0,14,31
08/21/2012,Tuesday,INGLESIDE,1,2,0,8,5,0,0,19,35
08/21/2012,Tuesday,MISSION,2,1,0,12,11,1,0,17,44
08/21/2012,Tuesday,NORTHERN,0,1,0,5,9,0,0,16,31
08/21/2012,Tuesday,PARK,2,1,0,1,6,0,0,6,16
08/21/2012,Tuesday,RICHMOND,0,1,0,0,7,0,0,11,19
08/21/2012,Tuesday,SOUTHERN,0,1,0,9,13,0,0,28,51
08/21/2012,Tuesday,TARAVAL,0,1,0,4,9,0,0,20,34
08/21/2012,Tuesday,TENDERLOIN,0,8,0,11,20,0,0,9,48
08/21/2013,Wednesday,BAYVIEW,1,0,0,5,10,0,0,8,24
08/21/2013,Wednesday,CENTRAL,0,0,1,3,4,2,0,34,44
08/21/2013,Wednesday,INGLESIDE,1,0,0,3,7,0,0,14,25
08/21/2013,Wednesday,MISSION,0,3,0,5,8,0,0,11,27
08/21/2013,Wednesday,NORTHERN,1,1,1,10,15,1,0,26,55
08/21/2013,Wednesday,PARK,1,1,0,2,6,0,0,6,16
08/21/2013,Wednesday,RICHMOND,1,0,0,1,1,0,0,9,12
08/21/2013,Wednesday,SOUTHERN,0,4,0,12,25,1,0,43,85
08/21/2013,Wednesday,TARAVAL,0,0,0,2,8,0,0,13,23
08/21/2013,Wednesday,TENDERLOIN,0,6,0,12,9,0,0,4,31
08/21/2014,Thursday,BAYVIEW,1,0,0,9,13,0,0,9,32
08/21/2014,Thursday,CENTRAL,0,0,1,5,7,0,0,17,30
08/21/2014,Thursday,INGLESIDE,1,0,0,4,8,0,0,15,28
08/21/2014,Thursday,MISSION,1,2,0,10,11,1,0,15,40
08/21/2014,Thursday,NORTHERN,0,0,0,4,16,0,0,25,45
08/21/2014,Thursday,PARK,1,0,0,1,5,0,0,9,16
08/21/2014,Thursday,RICHMOND,0,0,0,4,5,0,0,11,20
08/21/2014,Thursday,SOUTHERN,1,1,0,12,11,1,0,40,66
08/21/2014,Thursday,TARAVAL,0,0,0,3,3,0,0,10,16
08/21/2014,Thursday,TENDERLOIN,0,1,0,1,8,1,0,11,22
08/21/2015,Friday,BAYVIEW,2,0,0,7,17,0,0,17,43
08/21/2015,Friday,CENTRAL,0,0,0,4,11,0,0,26,41
08/21/2015,Friday,INGLESIDE,2,2,0,9,11,0,0,11,35
08/21/2015,Friday,MISSION,1,0,1,7,17,1,0,10,37
08/21/2015,Friday,NORTHERN,1,1,0,9,11,0,0,37,59
08/21/2015,Friday,PARK,2,2,0,7,5,0,0,11,27
08/21/2015,Friday,RICHMOND,1,0,0,6,2,0,0,17,26
08/21/2015,Friday,SOUTHERN,3,2,0,17,22,1,0,57,102
08/21/2015,Friday,TARAVAL,0,0,0,2,6,0,0,12,20
08/21/2015,Friday,TENDERLOIN,2,1,0,4,3,0,0,7,17
08/21/2016,Sunday,BAYVIEW,0,0,0,9,12,0,0,12,33
08/21/2016,Sunday,CENTRAL,0,1,0,4,14,2,0,25,46
08/21/2016,Sunday,INGLESIDE,0,2,1,6,5,1,0,14,29
08/21/2016,Sunday,MISSION,0,1,0,7,16,1,0,16,41
08/21/2016,Sunday,NORTHERN,2,1,0,2,9,0,0,27,41
08/21/2016,Sunday,PARK,2,0,0,3,9,0,1,12,27
08/21/2016,Sunday,RICHMOND,0,1,0,5,3,1,0,13,23
08/21/2016,Sunday,SOUTHERN,2,2,0,6,12,0,0,44,66
08/21/2016,Sunday,TARAVAL,0,0,0,4,7,0,0,8,19
08/21/2016,Sunday,TENDERLOIN,0,1,0,3,7,0,0,12,23
08/21/2017,Monday,BAYVIEW,0,1,0,8,11,0,0,14,34
08/21/2017,Monday,CENTRAL,1,0,0,3,10,0,0,25,39
08/21/2017,Monday,INGLESIDE,1,1,0,1,7,0,0,12,22
08/21/2017,Monday,MISSION,0,0,1,7,23,0,0,19,50
08/21/2017,Monday,NORTHERN,0,0,0,4,7,1,0,23,35
08/21/2017,Monday,PARK,3,1,0,3,5,0,0,7,19
08/21/2017,Monday,RICHMOND,1,0,0,8,6,0,0,13,28
08/21/2017,Monday,SOUTHERN,3,5,0,8,19,0,1,30,66
08/21/2017,Monday,TARAVAL,7,1,0,7,13,4,0,14,46
08/21/2017,Monday,TENDERLOIN,0,1,0,0,9,0,0,6,16
08/22/2012,Wednesday,BAYVIEW,1,4,0,15,14,0,0,13,47
08/22/2012,Wednesday,CENTRAL,0,3,0,3,4,0,0,15,25
08/22/2012,Wednesday,INGLESIDE,2,1,1,9,7,1,0,9,30
08/22/2012,Wednesday,MISSION,3,1,0,6,12,1,0,21,44
08/22/2012,Wednesday,NORTHERN,0,6,0,8,12,0,0,17,43
08/22/2012,Wednesday,PARK,5,1,0,1,2,0,0,7,16
08/22/2012,Wednesday,RICHMOND,0,0,0,6,3,0,0,7,16
08/22/2012,Wednesday,SOUTHERN,3,1,0,10,17,0,0,32,63
08/22/2012,Wednesday,TARAVAL,1,0,0,5,8,0,0,9,23
08/22/2012,Wednesday,TENDERLOIN,0,1,0,6,6,0,0,10,23
08/22/2013,Thursday,BAYVIEW,3,0,0,5,13,0,0,12,33
08/22/2013,Thursday,CENTRAL,0,0,0,6,4,1,0,25,36
08/22/2013,Thursday,INGLESIDE,1,0,0,5,5,0,0,15,26
08/22/2013,Thursday,MISSION,2,3,0,6,8,0,0,13,32
08/22/2013,Thursday,NORTHERN,0,1,0,1,7,0,0,20,29
08/22/2013,Thursday,PARK,0,3,0,3,6,0,0,14,26
08/22/2013,Thursday,RICHMOND,1,0,0,3,3,0,0,9,16
08/22/2013,Thursday,SOUTHERN,1,3,0,5,16,0,0,43,68
08/22/2013,Thursday,TARAVAL,0,0,2,7,7,0,0,9,25
08/22/2013,Thursday,TENDERLOIN,0,2,0,4,9,0,0,7,22
08/22/2014,Friday,BAYVIEW,1,1,0,8,16,0,0,15,41
08/22/2014,Friday,CENTRAL,0,0,0,4,7,0,0,26,37
08/22/2014,Friday,INGLESIDE,2,1,0,6,7,0,0,18,34
08/22/2014,Friday,MISSION,2,2,0,6,23,0,0,19,52
08/22/2014,Friday,NORTHERN,2,0,1,6,7,0,0,46,62
08/22/2014,Friday,PARK,1,0,0,2,2,0,0,7,12
08/22/2014,Friday,RICHMOND,0,0,0,4,4,1,0,14,23
08/22/2014,Friday,SOUTHERN,5,2,0,16,15,2,0,53,93
08/22/2014,Friday,TARAVAL,0,0,0,3,4,0,0,6,13
08/22/2014,Friday,TENDERLOIN,0,1,0,4,10,1,0,13,29
08/22/2015,Saturday,BAYVIEW,1,0,0,7,12,0,0,7,27
08/22/2015,Saturday,CENTRAL,0,1,0,6,11,0,0,21,39
08/22/2015,Saturday,INGLESIDE,0,1,0,8,8,1,0,9,27
08/22/2015,Saturday,MISSION,2,0,0,8,25,0,0,9,44
08/22/2015,Saturday,NORTHERN,0,1,0,8,11,1,1,34,56
08/22/2015,Saturday,PARK,0,1,0,2,4,0,0,13,20
08/22/2015,Saturday,RICHMOND,0,0,0,2,5,0,0,14,21
08/22/2015,Saturday,SOUTHERN,0,4,0,13,24,1,0,43,85
08/22/2015,Saturday,TARAVAL,0,0,0,4,7,0,0,7,18
08/22/2015,Saturday,TENDERLOIN,0,5,0,6,12,0,0,17,40
08/22/2016,Monday,BAYVIEW,1,1,1,11,9,1,0,20,44
08/22/2016,Monday,CENTRAL,1,0,0,4,6,0,0,21,32
08/22/2016,Monday,INGLESIDE,0,0,0,5,8,0,0,11,24
08/22/2016,Monday,MISSION,1,0,0,5,23,1,0,23,53
08/22/2016,Monday,NORTHERN,1,1,1,5,9,0,0,23,40
08/22/2016,Monday,PARK,1,3,0,0,2,0,0,5,11
08/22/2016,Monday,RICHMOND,0,0,0,4,4,0,0,6,14
08/22/2016,Monday,SOUTHERN,2,2,0,5,27,1,0,30,67
08/22/2016,Monday,TARAVAL,5,0,0,4,8,0,0,15,32
08/22/2016,Monday,TENDERLOIN,0,1,0,4,8,0,0,4,17
08/22/2017,Tuesday,BAYVIEW,3,0,0,3,15,1,0,10,32
08/22/2017,Tuesday,CENTRAL,0,0,0,3,14,1,0,34,52
08/22/2017,Tuesday,INGLESIDE,2,0,0,3,10,0,0,5,20
08/22/2017,Tuesday,MISSION,0,0,0,14,29,1,0,17,61
08/22/2017,Tuesday,NORTHERN,1,0,0,4,7,0,0,24,36
08/22/2017,Tuesday,PARK,0,0,0,5,2,0,0,13,20
08/22/2017,Tuesday,RICHMOND,0,0,0,0,6,0,0,11,17
08/22/2017,Tuesday,SOUTHERN,0,0,0,9,14,0,0,27,50
08/22/2017,Tuesday,TARAVAL,5,0,0,5,5,0,0,4,19
08/22/2017,Tuesday,TENDERLOIN,1,0,1,0,13,0,0,6,21
08/23/2012,Thursday,BAYVIEW,3,2,0,11,12,0,0,14,42
08/23/2012,Thursday,CENTRAL,0,0,0,5,8,0,0,15,28
08/23/2012,Thursday,INGLESIDE,0,0,0,2,3,0,0,17,22
08/23/2012,Thursday,MISSION,1,1,0,7,8,1,0,23,41
